Wall time,Step,Value
1681822925.1492462,5,0.33448535203933716
1681822938.916046,6,0.3114464282989502
1681822993.9219646,10,0.28490564227104187
1681823007.3911245,11,0.2866031527519226
1681823035.0562701,13,0.2649351954460144
1681823049.039769,14,0.2665858566761017
1681823062.9200964,15,0.2714369297027588
1681823090.4404721,17,0.24788689613342285
1681823103.9337065,18,0.24408549070358276
1681823117.368537,19,0.2409287989139557
1681823131.0399647,20,0.24200648069381714
1681823185.5320501,24,0.21704240143299103
1681823309.3310082,33,0.20210124552249908
1681823322.8690057,34,0.2104509174823761
1681823350.413441,36,0.18879491090774536
1681823392.501317,39,0.1920316517353058
1681823406.529621,40,0.1869494616985321
1681823433.0041142,42,0.1898132860660553
1681823460.7120821,44,0.18260632455348969
1681823474.7602093,45,0.17526111006736755
1681823501.8080108,47,0.17244186997413635
1681823528.0601504,49,0.16791203618049622
1681823541.4583247,50,0.1668512225151062
1681823573.834359,53,0.16362181305885315
1681823584.8041747,54,0.15162202715873718
1681823595.735516,55,0.14305946230888367
1681823606.5661337,56,0.14456433057785034
1681823617.186909,57,0.14322322607040405
1681823649.522131,60,0.13411912322044373
1681823660.316141,61,0.13279466331005096
1681823682.1727235,63,0.13381235301494598
1681823704.3248935,65,0.11779382079839706
1681823716.2171957,66,0.118654765188694
1681823729.968895,67,0.1295684576034546
1681823743.1514862,68,0.12011723220348358
1681823781.6946888,71,0.11668390035629272
1681823792.4650035,72,0.11454696208238602
1681823803.2814298,73,0.11504428088665009
1681823814.054454,74,0.10424638539552689
1681823835.6228163,76,0.10153818130493164
1681823868.185736,79,0.11267754435539246
1681823922.8205462,84,0.10401647537946701
1681823933.6880033,85,0.0995892584323883
1681823944.578399,86,0.09804683178663254
1681823955.4094949,87,0.10298815369606018
1681823966.0139418,88,0.10003414750099182
1681823976.5816698,89,0.09049668163061142
1681824030.9681354,94,0.08346777409315109
1681824118.138977,102,0.08700811117887497
1681824150.9227931,105,0.07523451745510101
1681824161.6065636,106,0.07249535620212555
1681824237.9471724,113,0.07805156707763672
1681824270.5677304,116,0.075355164706707
1681824292.0660734,118,0.07178070396184921
1681824303.1623404,119,0.07582265883684158
1681824314.1348326,120,0.07537351548671722
1681824363.6992702,124,0.07427124679088593
1681824377.7145264,125,0.06832817196846008
1681824391.85424,126,0.06953182816505432
1681824433.2296226,129,0.07180710881948471
1681824446.9568589,130,0.07581792771816254
1681824488.8262784,133,0.11811575293540955
1681824545.375262,137,0.07340020686388016
1681824573.7096581,139,0.0693282037973404
1681824601.081392,141,0.06786420196294785
1681824615.0703104,142,0.06618168950080872
1681824628.831238,143,0.06468650698661804
1681824642.6865914,144,0.06688778847455978
1681824698.3047543,148,0.08278492838144302
1681824726.6373477,150,0.08893489092588425
1681824768.519133,153,0.089190274477005
1681824782.3228707,154,0.08382073044776917
1681824796.644665,155,0.0761040598154068
1681824824.3900833,157,0.07797467708587646
1681824838.089327,158,0.0700666755437851
1681824851.8941422,159,0.06670819222927094
1681824894.0492082,162,0.05807499960064888
1681824921.2940948,164,0.05721559748053551
1681824934.4360847,165,0.05873583257198334
1681824961.999088,167,0.06018342450261116
1681824975.9185164,168,0.05703841522336006
1681825017.1933665,171,0.057037439197301865
1681825086.7735262,176,0.06950576603412628
1681825100.6067877,177,0.0762542337179184
1681825114.1862974,178,0.06512656807899475
1681825141.8073847,180,0.0612296499311924
1681825155.157425,181,0.061829980462789536
1681825183.3857899,183,0.06969062238931656
1681825211.3792565,185,0.06347499787807465
1681825225.4535725,186,0.06650671362876892
1681825239.2292976,187,0.06366975605487823
1681825253.0744011,188,0.06054298207163811
1681825281.527826,190,0.05742162838578224
1681825295.3073668,191,0.058371782302856445
1681825393.2820876,198,0.061047784984111786
1681825448.7688842,202,0.0512705035507679
1681825503.4203827,206,0.04199053719639778
1681825517.2751942,207,0.040896378457546234
1681825530.593788,208,0.04109935835003853
1681825585.591844,212,0.040263913571834564
1681825627.760029,215,0.039722293615341187
1681825670.0812335,218,0.03964953124523163
1681825683.988164,219,0.039266787469387054
1681825725.6136534,222,0.039121225476264954
1681825739.2533834,223,0.03814159706234932
1681825766.9703178,225,0.03833143413066864
1681825781.0325904,226,0.03801262378692627
1681825795.191687,227,0.038234543055295944
1681825822.4627497,229,0.03895995393395424
1681825837.1254964,230,0.037830207496881485
1681825865.2941954,232,0.037648990750312805
1681825878.8395576,233,0.03817692771553993
1681825892.3892915,234,0.038047417998313904
1681825933.769893,237,0.03816845640540123
1681825974.4485753,240,0.037303853780031204
1681826044.720883,245,0.03804892674088478
1681826071.8250396,247,0.03857513517141342
1681826099.3812356,249,0.03904102370142937
1681826113.3396347,250,0.03935464471578598
1681826170.4759805,255,0.03760308772325516
1681826203.169749,258,0.037912484258413315
1681826214.058699,259,0.03793293237686157
1681826225.076395,260,0.03860389068722725
1681826236.0534093,261,0.03738068416714668
1681826257.9017556,263,0.03853064775466919
1681826301.734247,267,0.03920798748731613
1681826323.5367548,269,0.04070810228586197
1681826345.379846,271,0.03827722370624542
1681826367.0542283,273,0.03989248722791672
1681826421.6226063,278,0.03619726374745369
1681826443.535282,280,0.036811403930187225
1681826487.3674777,284,0.0367666557431221
1681826542.0528882,289,0.03853319585323334
1681826563.8687732,291,0.03639394789934158
1681826574.827674,292,0.03541437163949013
1681826607.6863167,295,0.036178264766931534
1681826629.440385,297,0.03534873574972153
1681826640.2861075,298,0.036560311913490295
1681826651.236012,299,0.03695506975054741
1681826673.1101205,301,0.03758123889565468
1681826684.0375247,302,0.036682695150375366
1681826694.9488409,303,0.036855798214673996
1681826738.7489612,307,0.035959746688604355
1681826749.728263,308,0.03626236692070961
1681826771.7362602,310,0.036604154855012894
1681826804.485052,313,0.03501550853252411
1681826848.3699107,317,0.036796241998672485
1681826859.3752644,318,0.037177592515945435
1681826870.331879,319,0.044429972767829895
1681826881.2502747,320,0.04189451411366463
1681826903.1351457,322,0.03498116880655289
1681826935.9213283,325,0.0342484712600708
1681826947.0246363,326,0.033378198742866516
1681826958.0034165,327,0.03318494185805321
1681826990.7615945,330,0.03421976417303085
1681827001.7128074,331,0.03350529447197914
1681827023.6955585,333,0.034163352102041245
1681827089.3700907,339,0.03414611518383026
1681827111.1541104,341,0.03543315455317497
1681827144.449409,344,0.034330256283283234
1681827155.5627627,345,0.03560779243707657
1681827177.609705,347,0.03531576320528984
1681827188.7025845,348,0.03473779559135437
1681827243.6006584,353,0.03292280435562134
1681827254.5928047,354,0.034257180988788605
1681827276.4150045,356,0.033454060554504395
1681827298.3809133,358,0.033888448029756546
1681827309.3897185,359,0.0328981913626194
1681827320.2652838,360,0.0331360287964344
1681827352.9302256,363,0.03355410322546959
1681827363.7797692,364,0.03391740843653679
1681827396.509509,367,0.034555137157440186
1681827407.4483342,368,0.0351894237101078
1681827429.265094,370,0.034307707101106644
1681827440.1004703,371,0.03340521082282066
1681827462.0091472,373,0.03285909816622734
1681827505.7266927,377,0.031780779361724854
1681827516.684019,378,0.03216639533638954
1681827527.654427,379,0.03217773139476776
1681827549.5796795,381,0.03335719183087349
1681827560.4568732,382,0.03332683444023132
1681827593.1955667,385,0.034303147345781326
1681827604.1061811,386,0.03435618802905083
1681827614.99216,387,0.03407558798789978
1681827625.875451,388,0.034418780356645584
1681827647.8229198,390,0.034797124564647675
1681827658.6963506,391,0.03291032835841179
1681827669.735139,392,0.033747948706150055
1681827680.7995934,393,0.03344060480594635
1681827779.2383883,402,0.033429667353630066
1681827790.206158,403,0.0319858118891716
1681827812.0008128,405,0.03252210468053818
1681827844.8499815,408,0.03216448426246643
1681827921.5587213,415,0.03394555673003197
1681827932.5617123,416,0.0324312299489975
1681827976.0272677,420,0.03160816431045532
1681827986.9540398,421,0.032093171030282974
1681827997.8614297,422,0.03160123899579048
1681828019.7322032,424,0.03125151991844177
1681828041.6256227,426,0.031309984624385834
1681828085.0400386,430,0.032572656869888306
1681828183.187577,439,0.031541816890239716
1681828193.987684,440,0.031073717400431633
1681828204.9414735,441,0.0311029814183712
1681828215.8699694,442,0.031490638852119446
1681828237.8452756,444,0.03391483426094055
1681828248.844841,445,0.03372650593519211
1681828281.6613758,448,0.030250100418925285
1681828314.3214228,451,0.029519177973270416
1681828390.8285658,458,0.031576965004205704
1681828401.66405,459,0.030657745897769928
1681828412.5889049,460,0.03114655800163746
1681828423.5440173,461,0.031747858971357346
1681828445.349276,463,0.032098446041345596
1681828456.273988,464,0.0322737954556942
1681828467.1537833,465,0.031528741121292114
1681828488.9445367,467,0.03169890493154526
1681828499.776709,468,0.030964724719524384
1681828510.6972122,469,0.03120758943259716
1681828532.5524018,471,0.030225049704313278
1681828554.435961,473,0.029357241466641426
1681828565.3087063,474,0.029180167242884636
1681828608.9712303,478,0.029587870463728905
1681828685.356379,485,0.033331796526908875
1681828718.05742,488,0.031707148998975754
1681828728.9425101,489,0.03040836937725544
1681828750.8496695,491,0.028973829001188278
1681828772.688056,493,0.029655136168003082
1681828805.8623326,496,0.02991858310997486
1681828945.686284,507,0.03029167465865612
1681828986.9257112,510,0.03038885071873665
1681829001.2158306,511,0.03062068484723568
1681829015.3111913,512,0.0304240845143795
1681829042.8174055,514,0.02933502569794655
1681829069.4010503,516,0.031120147556066513
1681829080.3267233,517,0.02945033274590969
1681829102.2494254,519,0.02930961549282074
1681829157.0445464,524,0.028782041743397713
1681829168.2186859,525,0.029589934274554253
1681829243.0101125,531,0.029031746089458466
1681829266.5050442,533,0.02867537923157215
1681829277.3688056,534,0.029121028259396553
1681829288.3230298,535,0.029220396652817726
1681829299.2449698,536,0.02906346134841442
1681829310.2196236,537,0.02907589264214039
1681829321.091162,538,0.029910294339060783
1681829331.9483812,539,0.029246151447296143
1681829342.9086866,540,0.029116472229361534
1681829353.8790722,541,0.02829098515212536
1681829364.7292078,542,0.02856775000691414
1681829386.4814048,544,0.028741419315338135
1681829419.346362,547,0.02848377265036106
1681829430.2763608,548,0.029269587248563766
1681829441.2059083,549,0.02910754457116127
1681829462.9700894,551,0.02900763601064682
1681829506.646751,555,0.02795088291168213
1681829528.586963,557,0.02865717187523842
1681829550.509001,559,0.02837516739964485
1681829594.078719,563,0.027946077287197113
1681829605.0414689,564,0.02767425961792469
1681829615.9563441,565,0.02787543274462223
1681829637.8839195,567,0.02958122082054615
1681829659.7108529,569,0.029039224609732628
1681829681.610365,571,0.028204333037137985
1681829703.399033,573,0.028197122737765312
1681829714.294202,574,0.028219854459166527
1681829747.018181,577,0.02779991365969181
1681829768.9675295,579,0.028402870520949364
1681829779.7794006,580,0.0286107175052166
1681829790.7299724,581,0.02853364497423172
1681829801.6653743,582,0.028408393263816833
1681829812.6960404,583,0.028184492141008377
1681829823.638697,584,0.027763033285737038
1681829845.5033278,586,0.02808685414493084
1681829856.3922846,587,0.027761559933423996
1681829911.1218362,592,0.027619145810604095
1681829922.1260946,593,0.027510307729244232
1681829943.8982854,595,0.027196519076824188
1681829954.8456948,596,0.026752883568406105
1681829965.8507638,597,0.026694852858781815
1681829998.6678,600,0.027685483917593956
1681830020.5164576,602,0.02752118930220604
1681830042.386429,604,0.02746814675629139
1681830064.359635,606,0.02824266627430916
1681830086.177472,608,0.02828734554350376
1681830108.0009618,610,0.026659738272428513
1681830118.9067435,611,0.026839254423975945
1681830129.8819091,612,0.028330612927675247
1681830162.6608632,615,0.027919109910726547
1681830206.2774713,619,0.026001999154686928
1681830217.1969097,620,0.026086648926138878
1681830239.0324478,622,0.02743188850581646
1681830249.9549325,623,0.026890916749835014
1681830271.8251996,625,0.026632068678736687
1681830315.6522727,629,0.026473689824342728
1681830370.362173,634,0.027381030842661858
1681830446.8433638,641,0.02654348500072956
1681830457.8660684,642,0.025843920186161995
1681830479.55282,644,0.025636397302150726
1681830490.4676876,645,0.026217270642518997
1681830501.4532177,646,0.02586360089480877
1681830512.3711715,647,0.027471937239170074
1681830523.2958841,648,0.027172867208719254
1681830534.2494984,649,0.02642536722123623
1681830556.1232774,651,0.025835493579506874
1681830567.0573354,652,0.02575084939599037
1681830610.6488597,656,0.025488751009106636
1681830621.5225992,657,0.026663484051823616
1681830643.2829714,659,0.025815529748797417
1681830665.3062925,661,0.02598704770207405
1681830698.1586306,664,0.025737924501299858
1681830720.1223483,666,0.0263395793735981
1681830731.187141,667,0.027953490614891052
1681830742.190659,668,0.025814764201641083
1681830775.2406697,671,0.02577446959912777
1681830786.4095185,672,0.026115529239177704
1681830797.417306,673,0.02625279501080513
1681830808.3515646,674,0.026293102651834488
1681830819.3294256,675,0.026328902691602707
1681830841.1751728,677,0.02709561213850975
1681830852.0771198,678,0.02595989592373371
1681830862.9246821,679,0.02564878575503826
1681830884.8681116,681,0.024872038513422012
1681830895.8518195,682,0.026034878566861153
1681830906.646914,683,0.02647826448082924
1681830917.515516,684,0.02612053044140339
1681830928.4738283,685,0.02663271315395832
1681830939.2766855,686,0.025830335915088654
1681830961.056483,688,0.025896970182657242
1681830972.0197423,689,0.025626294314861298
1681831004.8778632,692,0.025525443255901337
1681831048.567436,696,0.024858176708221436
1681831081.2031345,699,0.02545943111181259
1681831092.1937444,700,0.026135781779885292
1681831103.1239204,701,0.02557249926030636
1681831124.8602233,703,0.025628771632909775
1681831135.794962,704,0.025108328089118004
1681831146.6702437,705,0.0257431548088789
1681831157.5921273,706,0.026262514293193817
1681831179.421736,708,0.025063568726181984
1681831190.3866277,709,0.024527547881007195
1681831201.3327565,710,0.02484036050736904
1681831245.1669147,714,0.02514973096549511
1681831289.0604043,718,0.024502940475940704
1681831299.9950562,719,0.0250480268150568
1681831321.9224164,721,0.02463359571993351
1681831332.9148698,722,0.0250236913561821
1681831343.8270712,723,0.025296013802289963
1681831354.7312016,724,0.02541068010032177
1681831365.54305,725,0.025319674983620644
1681831376.4814203,726,0.025814345106482506
1681831409.1743195,729,0.026029132306575775
1681831420.1277142,730,0.02520575560629368
1681831485.7100418,736,0.02428624778985977
1681831507.5928786,738,0.023219585418701172
1681831518.4413795,739,0.023239104077219963
1681831529.3837032,740,0.023492103442549706
1681831540.3078935,741,0.024997860193252563
1681831562.1458158,743,0.026126088574528694
1681831594.9165738,746,0.024663833901286125
1681831605.8546648,747,0.02475900948047638
1681831638.6392345,750,0.02639826014637947
1681831649.4789214,751,0.024759957566857338
1681831660.3325691,752,0.024175569415092468
1681831682.0864277,754,0.02483154460787773
1681831703.84243,756,0.023696545511484146
1681831736.7030153,759,0.023654088377952576
