Wall time,Step,Value
1681228578.6445012,126,0.06477147340774536
1681228646.0231032,127,0.06614670157432556
1681228782.4946177,129,0.06868921965360641
1681228850.1715999,130,0.06603050976991653
1681229052.7568233,133,0.06014982610940933
1681229120.7381322,134,0.06423569470643997
1681229256.904788,136,0.06271985918283463
1681229324.8514118,137,0.06314489245414734
1681229460.4303849,139,0.061409223824739456
1681229595.908817,141,0.07400061190128326
1681229663.2302995,142,0.06431980431079865
1681229730.9119952,143,0.05970553308725357
1681229798.9835088,144,0.057606033980846405
1681229866.739894,145,0.05665270611643791
1681229934.9147272,146,0.05666428804397583
1681230070.3959043,148,0.0597686730325222
1681230137.9352586,149,0.060293253511190414
1681230205.5053205,150,0.06455352157354355
1681230273.3710907,151,0.06758564710617065
1681230409.9245455,153,0.05998298153281212
1681230477.7398632,154,0.05681231990456581
1681230545.199339,155,0.05628761649131775
1681230680.2854612,157,0.057021066546440125
1681230747.8161001,158,0.05859145522117615
1681230816.587727,159,0.06111522018909454
1681230953.1171005,161,0.05803165212273598
1681231020.5968213,162,0.05707681551575661
1681231155.7672253,164,0.05504826828837395
1681231223.1019766,165,0.055922288447618484
1681231359.6041,167,0.06030859053134918
1681231427.392124,168,0.057589344680309296
1681231495.0761504,169,0.05769641324877739
1681231630.0064423,171,0.05576000735163689
1681231697.6073308,172,0.05382978171110153
1681231765.8062112,173,0.05301619693636894
1681231901.9830832,175,0.057576607912778854
1681231969.7823288,176,0.055118147283792496
1681232037.126397,177,0.054230544716119766
1681232105.0603118,178,0.05506308749318123
1681232240.736819,180,0.05316820740699768
1681232308.5016143,181,0.05336451902985573
1681232376.351507,182,0.05367141589522362
1681232444.0797431,183,0.05339013785123825
1681232511.8205912,184,0.05551637336611748
1681232579.7076724,185,0.0567680299282074
1681232647.410201,186,0.056509699672460556
1681232714.410156,187,0.05454150214791298
1681232781.9047673,188,0.0545407310128212
1681232917.2817442,190,0.052725307643413544
1681232985.6425252,191,0.05226483568549156
1681233188.4502985,194,0.05183183774352074
1681233459.9772124,198,0.04979258030653
1681233528.2265615,199,0.051308926194906235
1681233662.927265,201,0.05443517491221428
1681233730.4049766,202,0.04547468572854996
1681233798.017653,203,0.04043692350387573
1681233934.6863155,205,0.03838161751627922
1681234002.8106303,206,0.038224074989557266
1681234070.4953752,207,0.03753385320305824
1681234138.2730088,208,0.03758721053600311
1681234205.8088691,209,0.037480760365724564
1681234409.4617715,212,0.03742910176515579
1681234477.2557898,213,0.03774477168917656
1681234545.161158,214,0.037616316229104996
1681234612.6024067,215,0.03778396546840668
1681234815.8576214,218,0.03707676753401756
1681234883.7566745,219,0.03710296005010605
1681234951.6401014,220,0.03685735911130905
1681235019.3285391,221,0.03687334060668945
1681235087.1066668,222,0.03699607402086258
1681235154.9742324,223,0.03650582954287529
1681235291.0901692,225,0.03618387132883072
1681235358.7761421,226,0.03644588589668274
1681235426.5116892,227,0.03676054999232292
1681235562.5635586,229,0.03653736785054207
1681235630.3579595,230,0.03623698651790619
1681235698.3759065,231,0.03610021620988846
1681235765.850767,232,0.0358189158141613
1681235832.9559445,233,0.036078568547964096
1681235900.8787303,234,0.03578682988882065
1681235968.843577,235,0.035902369767427444
1681236105.288585,237,0.03569576516747475
1681236172.2436304,238,0.03577791526913643
1681236307.318657,240,0.03560227155685425
1681236374.7445672,241,0.035637956112623215
1681236443.0266745,242,0.03563954308629036
1681236579.622933,244,0.03557337820529938
1681236646.6821425,245,0.035443514585494995
1681236713.8963003,246,0.03519631177186966
1681236781.597752,247,0.03503648191690445
1681236849.1783,248,0.03517675772309303
1681236917.7247822,249,0.03534359112381935
1681236986.0025756,250,0.035187236964702606
1681237053.7100494,251,0.03520729020237923
1681237121.6255312,252,0.035202912986278534
1681237189.0241485,253,0.03487693518400192
1681237324.5003548,255,0.034687381237745285
1681237528.2168696,258,0.03470715507864952
1681237596.0385616,259,0.03487269952893257
1681237663.5425258,260,0.03489236533641815
1681237731.353372,261,0.034554243087768555
1681237866.7141986,263,0.03456868231296539
1681238002.19245,265,0.03435097634792328
1681238138.0966113,267,0.034165043383836746
1681238360.2312417,269,0.03422107174992561
1681238495.5182257,271,0.0341932512819767
1681238563.7889836,272,0.034037210047245026
1681238760.4787881,273,0.034111056476831436
1681239006.4330566,274,0.034106526523828506
1681239222.1888711,275,0.03414762020111084
1681239657.3447132,277,0.033977944403886795
1681239928.830315,278,0.03389880806207657
1681240188.225835,279,0.033887770026922226
1681240398.7738094,280,0.03385045751929283
1681240604.439351,281,0.03401852399110794
1681240772.2266197,282,0.034097593277692795
1681240841.138838,283,0.03373085334897041
1681240910.124669,284,0.03388505429029465
1681241247.5797617,289,0.033599045127630234
1681241382.377719,291,0.03386768698692322
1681241449.6763048,292,0.03356051817536354
1681241584.3772347,294,0.03334320709109306
1681241651.9830732,295,0.033415786921978
1681241719.736391,296,0.03357493504881859
1681241787.1454453,297,0.03319266065955162
1681241853.974949,298,0.03341693431138992
1681241921.0584116,299,0.032987676560878754
1681241988.1972167,300,0.033277109265327454
1681242055.392874,301,0.03348514810204506
1681242122.9678986,302,0.03321296349167824
1681242190.2669742,303,0.03321171924471855
1681242257.8028982,304,0.032942675054073334
1681242459.7228746,307,0.03313945233821869
1681242527.180203,308,0.033048275858163834
1681242662.7071846,310,0.03299833461642265
1681242864.6988466,313,0.03309206664562225
1681242931.8785503,314,0.032743752002716064
1681243067.4857602,316,0.03261964023113251
1681243134.820011,317,0.03287124261260033
1681243201.7584455,318,0.032785531133413315
1681243268.9547932,319,0.032677020877599716
1681243336.539176,320,0.032611045986413956
1681243404.2306235,321,0.032663583755493164
1681243471.8464198,322,0.033158089965581894
1681243539.3237321,323,0.03272836655378342
1681243606.2236528,324,0.03272092342376709
1681243673.5178258,325,0.03278639167547226
1681243740.7904675,326,0.032583851367235184
1681243808.1979492,327,0.032571516931056976
1681243875.6497095,328,0.0325934998691082
1681244010.566879,330,0.03237038105726242
1681244077.9838858,331,0.03219188004732132
1681244212.7899983,333,0.03250959888100624
1681244348.0487678,335,0.03215800225734711
1681244483.0855358,337,0.032266438007354736
1681244617.4928956,339,0.032600801438093185
1681244684.9244473,340,0.03253282234072685
1681244752.9053059,341,0.03214597702026367
1681244820.3450885,342,0.03207480534911156
1681244887.4805832,343,0.03220800310373306
1681244954.4945855,344,0.032227806746959686
1681245021.9216805,345,0.03213149681687355
1681245089.1920035,346,0.032013408839702606
1681245157.0260236,347,0.032121527940034866
1681245224.6190991,348,0.03217291459441185
1681245292.0667996,349,0.03218710422515869
1681245359.1073856,350,0.03229420259594917
1681245426.3125992,351,0.03185047581791878
1681245493.458855,352,0.03187889978289604
1681245560.8854675,353,0.03205210343003273
1681245628.4227931,354,0.03187689930200577
1681245763.5129464,356,0.032039955258369446
1681245830.8436537,357,0.03189618140459061
1681245897.9846768,358,0.031647928059101105
1681245965.431348,359,0.03161889314651489
1681246033.0840542,360,0.031812429428100586
1681246100.3618078,361,0.03164692595601082
1681246167.8408132,362,0.031703367829322815
1681246234.8178494,363,0.03165171667933464
1681246301.8407452,364,0.031749434769153595
1681246369.2679484,365,0.03155501186847687
1681246436.9901333,366,0.03195112571120262
1681246504.7555807,367,0.03181622177362442
1681246571.8157258,368,0.0316743440926075
1681246705.9791892,370,0.03184594586491585
1681246773.224015,371,0.03168715909123421
1681246908.4780953,373,0.031635500490665436
1681247043.4277227,375,0.03170007839798927
1681247110.7120473,376,0.03153068944811821
1681247178.1522503,377,0.031452521681785583
1681247245.7177806,378,0.03145267441868782
1681247313.4793067,379,0.03133125975728035
1681247448.0061522,381,0.031450364738702774
1681247515.5333433,382,0.03121022693812847
1681247650.1198301,384,0.03119150921702385
1681247718.1045277,385,0.03144483640789986
1681247785.7300858,386,0.03133414685726166
1681247853.416166,387,0.03118404932320118
1681247920.6154382,388,0.03131461143493652
1681248055.411357,390,0.031260035932064056
1681248122.6747966,391,0.03143220767378807
1681248190.4984007,392,0.031244264915585518
1681248258.2390306,393,0.031043509021401405
1681248460.3416758,396,0.03088967129588127
1681248595.1745903,398,0.031000861898064613
1681248662.8577406,399,0.03124030865728855
1681248797.7538567,401,0.031232139095664024
1681248864.6958237,402,0.03137920796871185
1681248931.923454,403,0.031111227348446846
1681249066.7563784,405,0.030773041769862175
1681249134.1381903,406,0.03070002794265747
1681249268.1339827,408,0.0308598093688488
1681249402.3990924,410,0.030768975615501404
1681249739.7198164,415,0.031015295535326004
1681249807.0816329,416,0.0309931430965662
1681250009.2776916,419,0.030900321900844574
1681250076.79259,420,0.03059566766023636
1681250143.763988,421,0.03069889545440674
1681250211.0790608,422,0.030488982796669006
1681250278.2359917,423,0.030866442248225212
1681250346.1492813,424,0.030756238847970963
1681250480.8555443,426,0.03065420873463154
1681250615.557142,428,0.030557485297322273
1681250750.4449992,430,0.030694764107465744
1681250885.8794303,432,0.030750486999750137
1681251087.6943557,435,0.030464855954051018
1681251155.0997376,436,0.030671602115035057
1681251290.7372568,438,0.030589016154408455
1681251358.049185,439,0.030660323798656464
1681251425.3860214,440,0.030609596520662308
1681251492.5750465,441,0.030455095693469048
1681251560.1416235,442,0.030451897531747818
1681251695.4367642,444,0.0307115837931633
1681251763.211241,445,0.030466556549072266
1681251830.4863183,446,0.030531158670783043
1681251897.3785155,447,0.030122919008135796
1681251964.6447947,448,0.030463291332125664
1681252031.79388,449,0.03047317825257778
1681252099.7344122,450,0.03031076304614544
1681252167.5107703,451,0.030255915597081184
1681252234.7126079,452,0.030129410326480865
1681252368.8715453,454,0.030301658436655998
1681252436.2900937,455,0.03048151731491089
1681252571.7035675,457,0.03046453930437565
1681252638.7533464,458,0.030183859169483185
1681252706.3999639,459,0.030332334339618683
1681252773.6032178,460,0.030058154836297035
1681252841.148664,461,0.030352432280778885
1681252908.7273111,462,0.03013661503791809
1681252976.3203232,463,0.03031325154006481
1681253043.6754754,464,0.030179588124155998
1681253111.1575983,465,0.030190611258149147
1681253178.0400941,466,0.030004367232322693
1681253245.4053156,467,0.029948169365525246
1681253312.473235,468,0.03001457080245018
1681253379.8990285,469,0.03029814548790455
1681253447.3466978,470,0.029972895979881287
1681253514.6099696,471,0.029884781688451767
1681253581.8133023,472,0.02995644509792328
1681253648.8707922,473,0.030124332755804062
1681253716.1556318,474,0.03023873269557953
1681253919.0847554,477,0.029825590550899506
1681253986.2757273,478,0.029919849708676338
1681254256.6640782,482,0.029915377497673035
1681254458.4499636,485,0.02969852089881897
1681254525.691701,486,0.02999868057668209
1681254593.2027307,487,0.030014798045158386
1681254661.0225449,488,0.029943490400910378
1681254729.0560298,489,0.029600223526358604
1681254863.2120628,491,0.029727032408118248
1681254930.6646705,492,0.029832009226083755
1681254997.8510964,493,0.029633870348334312
1681255200.3958013,496,0.02988472208380699
1681255267.8742595,497,0.029666762799024582
1681255402.578611,499,0.02942422218620777
1681255672.9522583,503,0.029679926112294197
1681255740.3837757,504,0.029517117887735367
1681255807.5477667,505,0.02986019104719162
1681255875.073748,506,0.0296512171626091
1681255942.7318513,507,0.029647517949342728
1681256010.6237745,508,0.02979942597448826
1681256078.182576,509,0.029404746368527412
1681256145.0745327,510,0.029541442170739174
1681256212.4937596,511,0.029609687626361847
1681256280.0479832,512,0.02937096171081066
1681256415.337896,514,0.02951521798968315
1681256482.6531923,515,0.029641373082995415
1681256549.6868906,516,0.029292533174157143
1681256617.2757983,517,0.02963618002831936
1681256684.786134,518,0.02967262454330921
1681256752.0503645,519,0.029788443818688393
1681256819.5752537,520,0.02945937030017376
1681257021.361299,523,0.029255852103233337
1681257088.7002485,524,0.02938876487314701
1681257155.825016,525,0.02922910638153553
1681257560.6452699,531,0.0292177926748991
1681257696.226577,533,0.02909683808684349
1681257763.9658823,534,0.02914632111787796
1681257831.300835,535,0.02893616259098053
1681257898.8535638,536,0.02931969426572323
1681257965.933669,537,0.0293562188744545
1681258033.2139297,538,0.029160499572753906
1681258100.860365,539,0.029052339494228363
1681258168.7168665,540,0.029430940747261047
1681258235.9493623,541,0.02954251505434513
1681258302.879275,542,0.02934207394719124
1681258370.0794346,543,0.02871834859251976
1681258437.3448133,544,0.028921088203787804
1681258505.0995312,545,0.029027797281742096
1681258572.812894,546,0.029356809332966805
1681258640.593627,547,0.029240738600492477
1681258707.957355,548,0.028981344774365425
1681258774.8811018,549,0.02898509055376053
1681258909.2937682,551,0.02905380167067051
1681258977.4349384,552,0.029052797704935074
1681259045.296033,553,0.0290368665009737
1681259179.8280728,555,0.02901359461247921
1681259314.2988667,557,0.029288077726960182
1681259449.3661203,559,0.029041657224297523
1681259516.9188683,560,0.02893482707440853
1681259584.0316231,561,0.02892392687499523
1681259718.5329468,563,0.028862079605460167
1681259785.8077157,564,0.029073435813188553
1681259853.7640865,565,0.028869299218058586
1681259989.1804338,567,0.028758034110069275
1681260056.402762,568,0.02906905673444271
1681260123.8043478,569,0.02912493422627449
1681260190.871702,570,0.028923897072672844
1681260258.2880313,571,0.028834868222475052
1681260325.6095386,572,0.028757641091942787
1681260393.210834,573,0.028712840750813484
1681260460.525323,574,0.028819695115089417
1681260595.708058,576,0.028759146109223366
1681260662.9376833,577,0.028633881360292435
1681260730.546038,578,0.028776034712791443
1681260798.310212,579,0.02855231985449791
1681260865.3358257,580,0.028737923130393028
1681260932.4070084,581,0.028657177463173866
1681260999.7596781,582,0.028899798169732094
1681261066.7366788,583,0.02873467281460762
1681261134.3033903,584,0.028536461293697357
1681261202.2920423,585,0.028612272813916206
1681261269.6448367,586,0.028783617541193962
1681261336.4796762,587,0.0286093857139349
1681261403.967601,588,0.028673041611909866
1681261471.0314894,589,0.02860366739332676
1681261606.4466789,591,0.028842821717262268
1681261674.1853533,592,0.028542516753077507
1681261741.2687323,593,0.0285981222987175
1681261875.7775762,595,0.028568031266331673
1681261943.2998781,596,0.02870623767375946
1681262010.8428328,597,0.028512466698884964
1681262078.4545424,598,0.02838161215186119
1681262212.6761744,600,0.028488462790846825
1681262280.0010774,601,0.02850245125591755
1681262347.2391787,602,0.028301497921347618
1681262414.6951072,603,0.02835446409881115
1681262482.7737117,604,0.028399359434843063
1681262550.2709992,605,0.028455540537834167
1681262617.4649572,606,0.028446825221180916
1681262752.11785,608,0.02827048860490322
1681262887.038956,610,0.02832654118537903
1681262954.7932465,611,0.028262676671147346
1681263022.1519098,612,0.028160208836197853
1681263223.526192,615,0.028357932344079018
1681263494.2164462,619,0.028361624106764793
1681263561.9152532,620,0.028244441375136375
1681263629.0086799,621,0.028188109397888184
1681263696.5455172,622,0.02841362915933132
1681263764.1151557,623,0.0281551294028759
1681263831.727391,624,0.027892518788576126
1681263898.8139467,625,0.028231928125023842
1681263966.4951458,626,0.028231991454958916
1681264168.9510534,629,0.028448782861232758
1681264236.3316522,630,0.028251655399799347
1681264303.337528,631,0.028264911845326424
1681264370.7273846,632,0.028118718415498734
1681264504.9180884,634,0.028338974341750145
1681264572.625718,635,0.027935177087783813
1681264640.2830164,636,0.028284071013331413
1681264774.949312,638,0.027989447116851807
1681264842.2435837,639,0.028285978361964226
1681264909.4278772,640,0.028098177164793015
1681264977.0402186,641,0.027944238856434822
1681265044.5687165,642,0.027887271717190742
1681265111.840886,643,0.02798382192850113
1681265179.2770462,644,0.028021298348903656
1681265246.4728293,645,0.02835211157798767
1681265313.503878,646,0.027948498725891113
1681265380.8541324,647,0.02795400284230709
1681265448.6295598,648,0.027707090601325035
1681265516.47625,649,0.02777870185673237
1681265583.6136143,650,0.027744796127080917
1681265650.7127447,651,0.028175245970487595
1681265718.1801546,652,0.028028346598148346
1681265785.3086438,653,0.027920102700591087
1681265988.0671422,656,0.028110042214393616
1681266055.2219176,657,0.02801547385752201
1681266189.861167,659,0.02790842205286026
1681266257.70385,660,0.027806824073195457
1681266325.550916,661,0.027887441217899323
1681266393.440571,662,0.02789318934082985
1681266460.8973434,663,0.027953973039984703
1681266527.9845023,664,0.027897188439965248
1681266595.4881258,665,0.02787250466644764
1681266662.8759878,666,0.02781078778207302
1681266730.5050924,667,0.028013359755277634
1681266798.4809904,668,0.027722418308258057
1681266866.4408817,669,0.027578111737966537
1681267001.0400703,671,0.02762974239885807
1681267068.4424248,672,0.0277364794164896
1681267135.4226093,673,0.027684951201081276
1681267203.0755212,674,0.027657248079776764
1681267270.803441,675,0.02800009399652481
1681267405.463157,677,0.027803758159279823
1681267472.901554,678,0.027572019025683403
1681267540.227014,679,0.027669979259371758
1681267608.1084077,680,0.027581648901104927
1681267675.791209,681,0.027549192309379578
1681267743.1850684,682,0.027617359533905983
1681267810.1875966,683,0.027619361877441406
1681267877.361594,684,0.02772640809416771
1681267944.5577815,685,0.027541769668459892
1681268012.1838038,686,0.027619358152151108
1681268079.7277613,687,0.027599962428212166
1681268147.3015628,688,0.027676595374941826
1681268214.5245817,689,0.027504952624440193
1681268416.790379,692,0.027800947427749634
1681268552.2389903,694,0.027521956712007523
1681268686.6794918,696,0.027321357280015945
1681268888.7812219,699,0.027323881164193153
1681268956.3325832,700,0.027448328211903572
1681269023.5897388,701,0.02745984122157097
1681269090.881008,702,0.02741308882832527
1681269158.4017444,703,0.02729155868291855
1681269225.9839587,704,0.027464544400572777
1681269293.8114724,705,0.02744719572365284
1681269361.683733,706,0.027335772290825844
1681269429.2263215,707,0.027293626219034195
1681269496.4263222,708,0.0273344274610281
1681269563.7284267,709,0.027335159480571747
1681269630.861624,710,0.027637721970677376
1681269698.499985,711,0.027332667261362076
1681269901.6729002,714,0.02731870673596859
1681269968.8553987,715,0.027328120544552803
1681270035.8473697,716,0.027363739907741547
1681270170.7733285,718,0.02714363858103752
1681270238.640551,719,0.027063952758908272
1681270373.2588134,721,0.027116933837532997
1681270440.1956055,722,0.027408534660935402
1681270507.6470966,723,0.02708222158253193
1681270574.816303,724,0.02717645652592182
1681270642.3860078,725,0.02714790217578411
1681270710.0138414,726,0.027206720784306526
1681270912.026187,729,0.02707328461110592
1681270979.4206715,730,0.02716563455760479
1681271046.816551,731,0.027081791311502457
1681271316.803806,735,0.027303889393806458
1681271384.0873373,736,0.02709134854376316
1681271519.2536664,738,0.026983654126524925
1681271586.991477,739,0.026893436908721924
1681271654.244357,740,0.027073934674263
1681271721.8569899,741,0.027189213782548904
1681271789.3580022,742,0.026970017701387405
1681271856.1724045,743,0.02708444930613041
1681271923.998866,744,0.026852332055568695
1681271991.6811855,745,0.026917990297079086
1681272059.5903368,746,0.027132457122206688
1681272126.694244,747,0.02702389284968376
1681272261.734533,749,0.027197998017072678
1681272329.0018692,750,0.026935070753097534
1681272396.6904836,751,0.026956848800182343
1681272464.5490196,752,0.026905393227934837
1681272531.8069696,753,0.026857873424887657
1681272598.8229573,754,0.026846054941415787
1681272666.086681,755,0.026692910119891167
1681272733.3442385,756,0.027001338079571724
1681272936.2960455,759,0.027010368183255196
1681273003.5586896,760,0.026979105547070503
1681273138.0286376,762,0.026609310880303383
1681273205.3400338,763,0.02672685869038105
1681273273.2035205,764,0.02680278569459915
1681273341.1558733,765,0.026555994525551796
1681273408.3837159,766,0.026838159188628197
1681273475.551804,767,0.026729658246040344
1681273610.3656268,769,0.02680075541138649
1681273677.9138632,770,0.026795456185936928
1681273745.386139,771,0.026697693392634392
1681273812.523163,772,0.026805268600583076
1681273879.4794185,773,0.02686639130115509
1681273946.739824,774,0.02686331793665886
1681274014.0464175,775,0.026610838249325752
1681274081.5985107,776,0.026712581515312195
1681274283.7618845,779,0.026826286688447
1681274351.0679166,780,0.026538537815213203
1681274486.0472624,782,0.02651560679078102
1681274553.6414044,783,0.02651943266391754
1681274621.289627,784,0.02642013318836689
1681274688.351933,785,0.026851147413253784
1681274822.875646,787,0.02683849446475506
1681274957.926351,789,0.026706386357545853
1681275025.6818929,790,0.026529435068368912
1681275093.501286,791,0.026527151465415955
1681275160.6631877,792,0.02639174275100231
1681275228.2372444,793,0.02652607671916485
1681275295.507432,794,0.02654833346605301
1681275362.8467975,795,0.02634223736822605
1681275430.514417,796,0.026406945660710335
1681275498.1210508,797,0.02645098604261875
1681275565.5792308,798,0.026440447196364403
1681275632.598731,799,0.026647906750440598
1681275700.1363328,800,0.026622800156474113
1681275835.0925252,802,0.02545858733355999
1681275970.4012465,804,0.024561958387494087
1681276037.6950405,805,0.0245394054800272
1681276105.2665713,806,0.024460289627313614
1681276172.5692453,807,0.024548182263970375
1681276240.0260365,808,0.024422861635684967
1681276307.7762365,809,0.024461621418595314
1681276442.3307414,811,0.024540595710277557
1681276509.6635826,812,0.02445569820702076
1681276576.9878545,813,0.02447703294456005
1681276644.3495152,814,0.024571217596530914
1681276711.954161,815,0.024492301046848297
1681276779.5670936,816,0.024606844410300255
1681276914.2892666,818,0.024469196796417236
1681277048.6823754,820,0.024465149268507957
1681277116.2100987,821,0.02451973222196102
1681277250.9715345,823,0.024512767791748047
1681277318.189674,824,0.024467093870043755
1681277385.2869272,825,0.024458199739456177
1681277588.0027266,828,0.024331172928214073
1681277655.698577,829,0.02451964281499386
1681277722.9910738,830,0.0244845412671566
1681277789.8621855,831,0.024425731971859932
1681277857.1041853,832,0.024352408945560455
1681277991.98522,834,0.02441643737256527
1681278059.7020063,835,0.024368686601519585
1681278127.0943751,836,0.024357615038752556
1681278194.6779785,837,0.024436211213469505
1681278262.175394,838,0.02443760074675083
1681278329.268235,839,0.02435206063091755
1681278396.5525656,840,0.02439729869365692
1681278532.0376902,842,0.02432868257164955
1681278599.3916342,843,0.02432931587100029
1681278734.2013576,845,0.02422182448208332
1681278801.4497256,846,0.024417433887720108
1681278869.221619,847,0.024377236142754555
1681278936.6794136,848,0.024210119619965553
1681279070.8555098,850,0.02441352605819702
1681279138.1296678,851,0.024314040318131447
1681279205.2979264,852,0.024365713819861412
1681279273.2082422,853,0.02432386204600334
1681279408.2169023,855,0.02441857010126114
1681279542.540142,857,0.024219311773777008
1681279677.4639394,859,0.0242678951472044
1681279745.060844,860,0.02431025356054306
1681279812.8937297,861,0.024267081171274185
1681279880.078206,862,0.024316931143403053
1681279947.270115,863,0.024295343086123466
1681280216.720754,867,0.024279695004224777
1681280284.2077477,868,0.024258669465780258
1681280351.6105387,869,0.024313269183039665
1681280418.8522356,870,0.02421303652226925
1681280486.4114387,871,0.024198025465011597
1681280621.4774833,873,0.024283643811941147
1681280688.939119,874,0.024297017604112625
1681280756.105078,875,0.02428106777369976
1681280823.0847955,876,0.024284522980451584
1681280890.1270013,877,0.024270547553896904
1681280957.586191,878,0.02413121610879898
1681281025.4578676,879,0.024220915511250496
1681281093.255562,880,0.024141864851117134
1681281160.8396091,881,0.024198880419135094
1681281228.3284245,882,0.024232536554336548
1681281362.6956568,884,0.024216651916503906
1681281430.3444211,885,0.024101803079247475
1681281498.1043203,886,0.024164021015167236
1681281565.2642794,887,0.02419448271393776
1681281632.6764011,888,0.024122079834342003
1681281699.9940293,889,0.02425733022391796
1681281767.4198194,890,0.02418469451367855
1681281903.4572947,892,0.02410166896879673
1681281971.4956815,893,0.024059617891907692
1681282039.265631,894,0.024150731042027473
1681282107.3209348,895,0.024108387529850006
1681282175.3450973,896,0.024132858961820602
1681282243.341865,897,0.02410447783768177
1681282311.6190746,898,0.024132387712597847
1681282379.6824393,899,0.024118812754750252
1681282447.1637065,900,0.024043232202529907
1681282720.1094098,904,0.02395310252904892
1681282788.3324425,905,0.024050679057836533
1681282924.2226102,907,0.02414592169225216
1681282992.1416445,908,0.023985939100384712
1681283060.2795196,909,0.024116303771734238
1681283128.6794517,910,0.024106675758957863
1681283197.4937732,911,0.024009065702557564
1681283265.5822682,912,0.024038905277848244
1681283401.7786157,913,0.024105476215481758
1681283537.11995,915,0.024143433198332787
1681283605.4347284,916,0.023942185565829277
1681283674.1450427,917,0.024107715114951134
1681283742.5776749,918,0.024124979972839355
1681283877.962975,920,0.023962348699569702
1681283945.73475,921,0.023974400013685226
1681284013.2231302,922,0.024049947038292885
1681284080.7948213,923,0.023973047733306885
1681284149.3165114,924,0.02399076707661152
1681284217.717323,925,0.02412475273013115
1681284353.3501613,927,0.023952584713697433
1681284421.0308394,928,0.023945437744259834
1681284556.4985495,930,0.02399981953203678
1681284624.6400049,931,0.023958411067724228
